n_documents_in_typesense,timing_insert,timing_search,n_search_result
60700,0.5399294419985381,0.008527984999091132,0
60800,0.5302084979994106,0.008248579000792233,0
60900,0.5007181520013546,0.008275164000224322,0
61000,0.52928204699856,0.008432249000179581,0
61100,0.6117839109974739,0.009680024999397574,0
61200,0.4979300679988228,0.007888877000368666,0
61300,0.46999294600027497,0.008348598999873502,0
61400,0.5697946910004248,0.007814425000105985,0
61500,0.5266651389974868,0.010196748000453226,0
61600,0.47427102499932516,0.008059424999373732,0
61700,0.4857580079988111,0.008019090000743745,0
61800,0.5415409069973975,0.00838400599968736,0
61900,0.5764229220003472,0.00798558799942839,0
62000,0.5040448360014125,0.008484894002322108,0
62100,0.530678243998409,0.008092650001344737,0
62200,0.5339298269973369,0.008154135000950191,0
62300,0.5305871170021419,0.008234455999627244,0
62400,0.45700386300086393,0.0084009390011488,0
62500,0.5058637319998525,0.008752633999392856,0
62600,0.5374413530007587,0.008043240999541013,0
62700,0.541764511999645,0.008361230997252278,0
62800,0.49004773599881446,0.008258412999566644,0
62900,0.5109753309989173,0.008899749002011959,0
63000,0.5614360879990272,0.00849655099955271,0
63100,0.5216680190023908,0.00803244700000505,0
63200,0.5036867420021736,0.00810154100327054,0
63300,0.5118606910000381,0.008269338999525644,0
63400,0.5391502279999258,0.008027855001273565,0
63500,0.47655216999919503,0.00806561300123576,0
63600,0.5051304180014995,0.008092374002444558,0
63700,0.5318865299996105,0.007832458999473602,0
63800,0.5582775160000892,0.007939590999740176,0
63900,0.46965105699928245,0.007898899999418063,0
64000,0.5109068099991418,0.008075592002569465,0
64100,0.5768981799992616,0.007881311001256108,0
64200,0.5723084429992014,0.007968694997543935,0
64300,0.482467990997975,0.008850819001963828,0
64400,0.535142975000781,0.00810586299849092,0
64500,0.5619416599984106,0.008237196998379659,0
64600,0.5134802840002521,0.008002351998584345,0
64700,0.4742717499975697,0.008242486001108773,0
64800,0.5113394760010124,0.009005379000882385,0
64900,0.5244017020013416,0.008076626003457932,0
65000,0.5433154570018814,0.007996421001735143,0
65100,0.4906287550002162,0.007571595000626985,0
65200,0.5210362610014272,0.0076750980006181635,0
65300,0.5311658409991651,0.007979044999956386,0
65400,0.5189641240031051,0.008378096998058027,0
65500,0.4680619930004468,0.007486842001526384,0
65600,0.49898912199932965,0.008187244999135146,0
65700,0.5005952619976597,0.007817485002306057,0
65800,0.5159165139994002,0.008098411999526434,0
65900,0.5343162229983136,0.00767949999863049,0
66000,0.5643276250011695,0.007614874000864802,0
66100,0.5916395620006369,0.008388783000555122,0
66200,0.49652489900108776,0.008169697000994347,0
66300,0.5406933359990944,0.008054288002313115,0
66400,0.5416908350016456,0.00829844699910609,0
66500,0.5366533900014474,0.008154261999152368,0
66600,0.45500288599941996,0.00803691299734055,0
66700,0.5130002989972127,0.008029748001717962,0
66800,0.5335952389978047,0.007662549000087893,0
66900,0.4713259000018297,0.007816657001967542,0
67000,0.4817090050019033,0.007907597002486,0
67100,0.5085228460011422,0.008239710001362255,0
67200,0.5144569900003262,0.008909043997846311,0
67300,0.5096379089991387,0.008077135997154983,0
67400,0.46809531899998547,0.008960552000644384,0
67500,0.533596851000766,0.007984346000739606,0
67600,0.5214437069989799,0.007776268001180142,0
67700,0.4661740489973454,0.007760695996694267,0
67800,0.4968870049997349,0.00762475900046411,0
67900,0.5195153860004211,0.008261833001597552,0
68000,0.536044614000275,0.008126433000143152,0
68100,0.445203405997745,0.0076597090010182,0
68200,0.5007715819992882,0.007847327000490623,0
68300,0.6609056439992855,0.007816386001650244,0
68400,0.47390078700118465,0.00774314899899764,0
68500,0.4597133089991985,0.007815962002496235,0
68600,0.5281484099978115,0.007842249997338513,0
68700,0.5418297550022544,0.008157424999808427,0
68800,0.521267362000799,0.00814765500035719,0
68900,0.46434632900127326,0.008224779998272425,0
69000,0.5131775240006391,0.007913131001259899,0
69100,0.5303012520016637,0.00804961899848422,0
69200,0.45518692299810937,0.007775801001116633,0
69300,0.47633042199959164,0.007818325000698678,0
69400,0.5201977100005024,0.007794478999130661,0
69500,0.542771830001584,0.008726722000574227,0
69600,0.4811299840002903,0.008209174997318769,0
69700,0.5023450590015273,0.007672842999454588,0
69800,0.5200093280000146,0.007790726001985604,0
69900,0.5397891020002135,0.008641271997475997,0
70000,0.44111529699875973,0.007976345001225127,0
70100,0.5031589649988746,0.00813795899739489,0
70200,0.5312229240007582,0.008313327001815196,0
70300,0.5506468200001109,0.008121512000798248,0
70400,0.47180545999799506,0.008375310000701575,0
70500,0.5335318350007583,0.008072314001765335,0
70600,0.5334462920000078,0.008674820001033368,0
70700,0.5499401089982712,0.007718054999713786,0
70800,0.4805603130007512,0.00818153999716742,0
70900,0.5828644169996551,0.008244319000368705,0
71000,0.5515966430029948,0.009187886000290746,0
71100,0.5141635930012853,0.008060588999796892,0
71200,0.5025214119996235,0.008547148001525784,0
71300,0.5716452470005606,0.008576536001783097,0
71400,0.5340190850001818,0.007877255000494188,0
71500,0.47530742199887754,0.00819538699943223,0
71600,0.5051077490024909,0.008648443999845767,0
71700,0.5675020240014419,0.00785135800106218,0
71800,0.5540582539979368,0.00795966599980602,0
71900,0.4591473410000617,0.008155638999596704,0
72000,0.5224802179982362,0.008186054001271259,0
72100,0.5302473869996902,0.007840043999749469,0
72200,0.526918695999484,0.00825704599992605,0
72300,0.4528255719997105,0.00775188999978127,0
72400,0.48755788299968117,0.008074246001342544,0
72500,0.5165595219987154,0.008393283002078533,0
72600,0.5181285420003405,0.007980047997989459,0
72700,0.4710159200003545,0.00764395399892237,0
72800,0.5104010030008794,0.00802718900013133,0
72900,0.5186851379985455,0.007928271999844583,0
73000,0.49581260199920507,0.009553643001709133,0
73100,0.48229763400013326,0.008879946999513777,0
73200,0.535433593999187,0.00834221400145907,0
73300,0.5401512089993048,0.007880389999627369,0
73400,0.45787896500041825,0.00793330899978173,0
73500,0.5488787649992446,0.011591890001000138,0
73600,0.5639057400003367,0.008167738000338431,0
73700,0.5899795049990644,0.009219855997798732,0
73800,0.5021926170011284,0.008087041998805944,0
73900,0.5277849890007928,0.008080170999164693,0
74000,0.5487242980016163,0.008089594997727545,0
74100,0.5328672309988178,0.007905290000053355,0
74200,0.46827002899954095,0.008914608999475604,0
74300,0.5239868850003404,0.00906942599976901,0
74400,0.5463529599983303,0.009047495997947408,0
74500,0.5334867900019162,0.00781354500213638,0
74600,0.4578347400019993,0.008810398001514841,0
74700,0.5041713840000739,0.007950641000206815,0
74800,0.5058205069981341,0.00761190499906661,0
74900,0.49963816099989344,0.007925238001917023,0
75000,0.48721355900124763,0.008530175000487361,0
75100,0.5494197079970036,0.007675458000448998,0
75200,0.5154919210035587,0.008188971001800383,0
75300,0.4768240049997985,0.007872791997215245,0
75400,0.5092827939988638,0.00873902400053339,0
75500,0.5117362979981408,0.0079897819996404,0
75600,0.524578112999734,0.0076402129998314194,0
75700,0.43656986499991035,0.007831774997612229,0
75800,0.4905878120007401,0.008116570999845862,0
75900,0.5379979520002962,0.008738929998798994,0
76000,0.48264678600025945,0.007668549002119107,0
76100,0.4700359859998571,0.008051950000663055,0
76200,0.533201956000994,0.008138097997289151,0
76300,0.48726085900125327,0.007737888001429383,0
76400,0.5461402859982627,0.007970965998538304,0
76500,0.43531836200054386,0.007663393997063395,0
76600,0.521446554997965,0.007970843002112815,0
76700,0.47957677799786325,0.007765066999127157,0
76800,0.49412037000001874,0.008042997000302421,0
76900,0.436797195001418,0.0076195790024939924,0
77000,0.5193259459992987,0.007706492000579601,0
77100,0.5135271680010192,0.00794768500054488,0
77200,0.4711986140027875,0.007772933000524063,0
77300,0.48534550800104626,0.007827678000467131,0
77400,0.565252424999926,0.008114783999189967,0
77500,0.5036071750000701,0.00770368099983898,0
77600,0.5015877279984124,0.008244037999247666,0
77700,0.6134395219996804,0.008047483999689575,0
77800,0.5435417939988838,0.00829209099902073,0
77900,0.5022882880002726,0.007972735998919234,0
78000,0.44869443400239106,0.007946470999740995,0
78100,0.4983360469996114,0.007917313003417803,0
78200,0.512282106999919,0.00802531400040607,0
78300,0.46236027799750445,0.008034389000386,0
78400,0.44596889199965517,0.007844609997846419,0
78500,0.505347921000066,0.007972007999342168,0
78600,0.5182505310003762,0.007970078000653302,0
78700,0.44496027500281343,0.008177526000508806,0
78800,0.46485142599703977,0.00819125500129303,0
78900,0.5454770579999604,0.008003106999240117,0
79000,0.5251322039985098,0.007855601001210744,0
79100,0.4923780610006361,0.007831663999240845,0
79200,0.48572742599935737,0.007895807997556403,0
79300,0.5839478199995938,0.007964891996380175,0
79400,0.48261812499913503,0.007883467002102407,0
79500,0.45146942700012005,0.008461928999167867,0
79600,0.48885965299996315,0.007999410998309031,0
79700,0.5025337320003018,0.008167716998286778,0
79800,0.48528431199883926,0.00821743899723515,0
79900,0.4445992450018821,0.008049731997743947,0
80000,0.4900871409990941,0.008326199997100048,0
80100,0.5071112199984782,0.008354803001566324,0
80200,0.5095996470008686,0.008140827998431632,0
80300,0.4594927770012873,0.008275320000393549,0
80400,0.4980716520003625,0.008109189999231603,0
80500,0.5080459780001547,0.008663217999128392,0
80600,0.458001658997091,0.007749550000880845,0
80700,0.43511123599819257,0.007661692998226499,0
80800,0.525755979000678,0.007905491002020426,0
80900,0.47202888399988296,0.00820064000072307,0
81000,0.46180164399993373,0.00805263000074774,0
81100,0.45767148500090116,0.00770992199977627,0
81200,0.5397514559990668,0.007814863001840422,0
81300,0.5267402329991455,0.008147190001182025,0
81400,0.4988757839964819,0.007815608998498647,0
81500,0.4939441789974808,0.007891981000284432,0
81600,0.5525087870009884,0.008046399998420384,0
81700,0.5259216740014381,0.008048615000006976,0
81800,0.4902961490006419,0.008770696997089544,0
81900,0.5316496980012744,0.008234360000642482,0
82000,0.5214137620023394,0.00897249300032854,0
82100,0.48045280700171134,0.007750729000690626,0
82200,0.439700509999966,0.007731975998467533,0
82300,0.5300800340010028,0.007641437001439044,0
82400,0.5113308519976272,0.00809445000049891,0
82500,0.4853982739987259,0.007901392000349006,0
82600,0.4463214390016219,0.0076355550008884165,0
82700,0.5058522010003799,0.007840379999834113,0
82800,0.5123963779988117,0.007874310002080165,0
82900,0.4399117050015775,0.007754543999908492,0
83000,0.4583510170014051,0.007692123002925655,0
83100,0.5123454489985306,0.007848712000850355,0
83200,0.4965017539980181,0.008140828998875804,0
83300,0.46441474499806645,0.007947893001983175,0
83400,0.45775073900222196,0.007922410000901436,0
83500,0.5040461360003974,0.009020100998895941,0
83600,0.4949415390001377,0.00817310999991605,0
83700,0.4653307299995504,0.008673028001794592,0
83800,0.49758077200021944,0.00784382799974992,0
83900,0.5436993859984796,0.008331680000992492,0
84000,0.5264866389989038,0.00795377400208963,0
84100,0.46502872700148146,0.009136564000073122,0
84200,0.525415227002668,0.007987739001691807,0
84300,0.5685612319975917,0.00815589500052738,0
84400,0.4945661080018908,0.008308001000841614,0
84500,0.48654421199898934,0.0077562750011566095,0
84600,0.5290870799981349,0.008399130001635058,0
84700,0.4959569519996876,0.0076480259995150845,0
84800,0.49897767299989937,0.0077891030014143325,0
84900,0.48304687999916496,0.007661476000066614,0
85000,0.49669912600074895,0.007762970999465324,0
85100,0.5110250450015883,0.007890015000157291,0
85200,0.43367184099770384,0.008703946001332952,0
85300,0.5246769219993439,0.007768691000819672,0
85400,0.5319079530017916,0.008368093996978132,0
85500,0.5167052519973367,0.007996984000783414,0
85600,0.4551027229972533,0.008695622000232106,0
85700,0.48194408400013344,0.008911108001484536,0
85800,0.5024292829984915,0.008440624002105324,0
85900,0.499507688000449,0.00785306499892613,0
86000,0.47393839299911633,0.008369871997274458,0
86100,0.5537288569976226,0.008214790999772958,0
86200,0.5726523419980367,0.008440405999863287,0
86300,0.46013571200091974,0.007800552000844618,0
86400,0.44694664100097725,0.0077192169992486015,0
86500,0.5189180719971773,0.00791734399899724,0
86600,0.49505250999936834,0.00781585399818141,0
86700,0.44170280899925274,0.007757655999739654,0
86800,0.4472592950005492,0.008154901999660069,0
86900,0.5219093330015312,0.007854135001252871,0
87000,0.47361657900182763,0.00829805999819655,0
87100,0.4577079959999537,0.00783722499909345,0
87200,0.48152829999889946,0.007971466999151744,0
87300,0.5385843580006622,0.008110488000966143,0
87400,0.46101416899909964,0.008300266999867745,0
87500,0.4627070169990475,0.00790879399937694,0
87600,0.5064314909977838,0.008136630000080913,0
87700,0.5238496349993511,0.008105846001853934,0
87800,0.4742836500008707,0.00941225299902726,0
87900,0.47299558200029423,0.008152882001013495,0
88000,0.4866726389991527,0.008197266000934178,0
88100,0.5037249259985401,0.00830508900253335,0
88200,0.5028310420020716,0.008043228001042735,0
88300,0.477215465001791,0.008198681000067154,0
88400,0.5129760240015457,0.008116490000247722,0
88500,0.5650942400025087,0.007777238999551628,0
88600,0.5264237320006941,0.00851625599898398,0
88700,0.5223042649995477,0.007698559998971177,0
88800,0.5962064380000811,0.007709257999522379,0
88900,0.4757423840019328,0.007612899000378093,0
89000,0.4419616439990932,0.007761131000734167,0
89100,0.4600873210001737,0.008242350002547028,0
89200,0.5084715189987037,0.008444439998129383,0
89300,0.5192737750003289,0.008939658000599593,0
89400,0.5263209000004281,0.008887686002708506,0
89500,0.5637385679983709,0.009119059999648016,0
89600,0.5617267469970102,0.008972299001470674,0
89700,0.5527399710008467,0.008743247999518644,0
89800,0.4982457820005948,0.00914469800045481,0
89900,0.49391761899823905,0.008003914997971151,0
90000,0.5143464270004188,0.008019878001505276,0
90100,0.4824748340033693,0.008219685998483328,0
90200,0.47312285199950566,0.00816883000152302,0
90300,0.49598418199821026,0.00798644699898432,0
90400,0.49266411999997217,0.0077439299966499675,0
90500,0.4570807989985042,0.008254960001067957,0
90600,0.5125096689989732,0.007702331997279543,0
90700,0.5042718189979496,0.008188170999346767,0
90800,0.5016532829977223,0.00785796099808067,0
90900,0.4836477719982213,0.008251728999312036,0
91000,0.500256356997852,0.008039844997256296,0
91100,0.4898190389976662,0.00889945800008718,0
91200,0.5010801919997903,0.01001182400068501,0
91300,0.4300126870002714,0.008018860997253796,0
91400,0.49907839500156115,0.008198720999644138,0
91500,0.4832269840007939,0.007963579999341164,0
91600,0.520623506999982,0.007906831000582315,0
91700,0.4343383250015904,0.007872215999668697,0
91800,0.504047973001434,0.008146361000399338,0
91900,0.48154701000021305,0.008333915000548586,0
92000,0.5164532350027002,0.008248141999501968,0
92100,0.45156757299992023,0.007894698999734828,0
92200,0.5298429989998112,0.007978644000104396,0
92300,0.5096419370020158,0.00805569300064235,0
92400,0.45651334099966334,0.00819112999670324,0
92500,0.4502451159969496,0.007832464001694461,0
92600,0.5171988940019219,0.008226338002714328,0
92700,0.4736806159999105,0.007954526001412887,0
92800,0.4342267770007311,0.007993797000381164,0
92900,0.4784105830003682,0.007859121000365121,0
93000,0.4955236599998898,0.007757682000374189,0
93100,0.4992236639991461,0.00791165199916577,0
93200,0.46788799700152595,0.008054555000853725,0
93300,0.4874381759982498,0.007959539998410037,0
93400,0.5055731089996698,0.00846555200041621,0
93500,0.48501822899925173,0.008083598000666825,0
93600,0.44531346499934443,0.008517108999512857,0
93700,0.48573792000024696,0.007937972000945592,0
93800,0.4768807719992765,0.007864785002311692,0
93900,0.510350787997595,0.00813647099857917,0
94000,0.4454127850003715,0.008034427999518812,0
94100,0.500202936000278,0.008178560001397273,0
94200,0.5020585899983416,0.008314824997796677,0
94300,0.45037425799819175,0.00813551700048265,0
94400,0.4752281660003064,0.007880383996962337,0
94500,0.49902379600098357,0.007866792999266181,0
94600,0.49222932100019534,0.008274138999695424,0
94700,0.44890311699782615,0.007884500999352895,0
94800,0.49319882900090306,0.008110688999295235,0
94900,0.49349998400066397,0.008149093999236356,0
95000,0.48046518599949195,0.007962543997564353,0
95100,0.44250142800228787,0.008397410998441046,0
95200,0.49243596899759723,0.008240394003223628,0
95300,0.5079933769993659,0.008375034001801396,0
95400,0.5078027749987086,0.00827108900193707,0
95500,0.4663290819989925,0.007700364003540017,0
95600,0.5126134210004238,0.008049975000176346,0
95700,0.49447702700126683,0.007824487998732366,0
95800,0.4915280140012328,0.008444495000730967,0
95900,0.4438878949986247,0.00797980499919504,0
96000,0.5058802550011023,0.008321721998072462,0
96100,0.4930788819983718,0.008086628997261869,0
96200,0.47951405300045735,0.008768109000811819,0
96300,0.4769422700010182,0.007968111996888183,0
96400,0.5014988039984019,0.008623030000308063,0
96500,0.5040748680003162,0.00827040099829901,0
96600,0.4437016180017963,0.008301772999402601,0
96700,0.48067421299856505,0.0079019619988685,0
96800,0.5078324999994948,0.008434553998085903,0
96900,0.4783745340027963,0.007893027002864983,0
97000,0.45394564399975934,0.007884459999331739,0
97100,0.4821482110019133,0.007889322001574328,0
97200,0.4874922439994407,0.009010549998492934,0
97300,0.5447009390009043,0.008329389998834813,0
97400,0.4406525710001006,0.00786159199924441,0
97500,0.5153559569989739,0.007954839002195513,0
97600,0.4793708930010325,0.00785237400123151,0
97700,0.5095022989989957,0.00922400700073922,0
97800,0.4367891169968061,0.0077430800010915846,0
97900,0.4989873410013388,0.007941242998640519,0
98000,0.4882883070022217,0.008011606001673499,0
98100,0.45021596100195893,0.007924390003609005,0
98200,0.47085338000033516,0.007770201998937409,0
98300,0.5209806709972327,0.00841039100123453,0
98400,0.5306690160032304,0.008523420998244546,0
98500,0.4553457160000107,0.009044563998031663,0
98600,0.4608821759975399,0.0079033209985937,0
98700,0.49404553700151155,0.008009126999240834,0
98800,0.4949804589996347,0.0079087129997788,0
98900,0.48205551199862384,0.008234536999225384,0
99000,0.5103179920006369,0.008251580999058206,0
99100,0.48469355599809205,0.008167282998329028,0
99200,0.4945065669999167,0.007844822001061402,0
99300,0.4754334770004789,0.0076709089989890344,0
99400,0.4871581650004373,0.007617821000167169,0
99500,0.5017167269979836,0.007787972001096932,0
99600,0.4736681979993591,0.008144344999891473,0
99700,0.4351256270019803,0.007760597000014968,0
99800,0.5063726710031915,0.007729818000370869,0
99900,0.4949346359971969,0.008053143003053265,0
100000,0.4693552610006009,0.007907062001322629,0
100100,0.46266927100077737,0.00787330999810365,0
100200,0.516787396001746,0.00783138000042527,0
100300,0.4943909920002625,0.008145747000526171,0
100400,0.4426267580020067,0.007675079999899026,0
100500,0.48247800399985863,0.0076123039980302565,0
100600,0.4982909800019115,0.008287161999760428,0
100700,0.5006863859998703,0.007919890998891788,0
100800,0.4345061380008701,0.007908710998890456,0
100900,0.47184601099797874,0.007913547000498511,0
101000,0.4976350569995702,0.0083318130018597,0
101100,0.5123767159966519,0.007847435997973662,0
101200,0.441904595001688,0.008292872000311036,0
101300,0.5004728860003524,0.007761175998894032,0
101400,0.48105781900085276,0.00846019400341902,0
101500,0.47604282600150327,0.010140587997739203,0
101600,0.45750770100130467,0.007862869999371469,0
101700,0.5001963649992831,0.007994683001015801,0
101800,0.49993573800020386,0.008036485000047833,0
101900,0.46985709900036454,0.008163538001099369,0
102000,0.45564396000190754,0.008604663002188317,0
102100,0.5142037570003595,0.00798657099949196,0
102200,0.4980855169997085,0.008557534001738532,0
102300,0.46123647399872425,0.008572055998229189,0
102400,0.4752024179979344,0.007970405997184571,0
102500,0.5082788440013246,0.007841129998269025,0
102600,0.5227892769980826,0.008175580001989147,0
102700,0.466738663999422,0.008087990998319583,0
102800,0.4944304700002249,0.007930887997645186,0
102900,0.49162620899733156,0.007985389001987642,0
103000,0.49026551200222457,0.008347432001755806,0
103100,0.4401064490011777,0.007922871998744085,0
103200,0.4942803170015395,0.008436855001491494,0
103300,0.4978901370013773,0.00838872000167612,0
103400,0.5238610399974277,0.007986684002389666,0
103500,0.4641551749991777,0.007810475999576738,0
103600,0.5240247799993085,0.007898487001511967,0
103700,0.468198336999194,0.007874118000472663,0
103800,0.5043560869999055,0.008046013997955015,0
103900,0.4582529010003782,0.007812813997588819,0
104000,0.5099584009985847,0.008459681001113495,0
104100,0.4839264699985506,0.008027890999073861,0
104200,0.4375787409990153,0.00798054999904707,0
104300,0.47959118699873216,0.008905383001547307,0
104400,0.5297258680002415,0.008179344000382116,0
104500,0.5069498530028795,0.00784518799991929,0
104600,0.45545885899991845,0.007932110002002446,0
104700,0.48872979800216854,0.007872660000430187,0
104800,0.5180658930003119,0.008051841999986209,0
104900,0.50934376800069,0.0081856010001502,0
105000,0.4545996289998584,0.007697583001572639,0
105100,0.4987094440002693,0.007773580997309182,0
105200,0.4978438409998489,0.007882787998823915,0
105300,0.5005679249989043,0.008421972001087852,0
105400,0.4816593030009244,0.008129033998557134,0
105500,0.5075197869991825,0.00844250199952512,0
105600,0.5197713820016361,0.008311159999720985,0
105700,0.47122624199982965,0.00788598300277954,0
105800,0.46012346600036835,0.007834243999241153,0
105900,0.4998969939988456,0.008018222997634439,0
106000,0.4833035550000204,0.007857492000766797,0
106100,0.43653467100011767,0.007737383999483427,0
106200,0.47182766599871684,0.008330884997121757,0
106300,0.4999159039980441,0.00840458500169916,0
106400,0.5222632859986334,0.008237409998400835,0
106500,0.49642834100086475,0.008675467001012294,0
106600,0.5563541629999236,0.008040002001507673,0
106700,0.5125190389990166,0.008016550000320422,0
106800,0.45989735900002415,0.00783158999911393,0
106900,0.4639794089998759,0.008285020998300752,0
107000,0.5498990070009313,0.00800823300232878,0
107100,0.5234256550029386,0.008165846000338206,0
107200,0.5016504179984622,0.008152200000040466,0
107300,0.49377783599993563,0.008166531002643751,0
107400,0.5285678709988133,0.008204461002605967,0
107500,0.5136763030022848,0.008255840999481734,0
107600,0.43918081800075015,0.008188650997908553,0
107700,0.4681998870000825,0.007902370001829695,0
107800,0.5682980159981526,0.008759485001064604,0
107900,0.48669461499957833,0.00788130200089654,0
108000,0.43290576200161013,0.007881219000410056,0
108100,0.4715400259992748,0.00779082900044159,0
108200,0.5007305370018003,0.008033665002585622,0
108300,0.5324460480005655,0.00793031800276367,0
108400,0.4454357920003531,0.008242911000706954,0
108500,0.49007056900154566,0.008359562001714949,0
108600,0.5027829249993374,0.007973728999786545,0
108700,0.46657327999855625,0.008047903000260703,0
108800,0.44251899299706565,0.007762016997730825,0
108900,0.49890283700005966,0.008000921003258554,0
109000,0.5061740400014969,0.00797049199900357,0
109100,0.46914518300036434,0.008454500002699206,0
109200,0.44155448699893896,0.00820480100082932,0
109300,0.5157253649995255,0.008614895999926375,0
109400,0.5016202810002142,0.007832136998331407,0
109500,0.4437865689978935,0.007785429999785265,0
109600,0.4795662979995541,0.007609489999595098,0
109700,0.5021165799989831,0.007832933999452507,0
109800,0.48734778099969844,0.0079921730030037,0
109900,0.4402418889985711,0.008715255000424804,0
110000,0.48376995400030864,0.007763080997392535,0
110100,0.48631487699822173,0.00786140600030194,0
110200,0.49821823599995696,0.007841293998353649,0
110300,0.4457342179994157,0.008448911998129915,0
110400,0.5181425670016324,0.008168242002284387,0
110500,0.49025356299898704,0.00807342299958691,0
110600,0.5127847010007827,0.007730037999863271,0
110700,0.441618376000406,0.007589348999317735,0
110800,0.49409319299957133,0.007895571998233208,0
110900,0.48975122600313625,0.00787807199958479,0
111000,0.4673342550013331,0.007964514999912353,0
111100,0.4383329900010722,0.008117839999613352,0
111200,0.5157431629995699,0.008280557001853595,0
111300,0.49043407700082753,0.007946339999762131,0
111400,0.5077255889991648,0.00821466300112661,0
111500,0.4955815020002774,0.00827416600077413,0
111600,0.5393342360002862,0.008504188001097646,0
111700,0.5396011119992181,0.00821405699753086,0
111800,0.49457255500237807,0.008183493999240454,0
111900,0.5011098499999207,0.00803161700241617,0
112000,0.5170781180022459,0.008442938997177407,0
112100,0.5175395460028085,0.00790326900096261,0
112200,0.46495015600157785,0.007844734001992038,0
112300,0.509979354999814,0.008256072000222048,0
112400,0.4829416089996812,0.00909635999778402,0
112500,0.4602082640012668,0.008425121999607654,0
112600,0.4738283370024874,0.007948022997879889,0
112700,0.513954129000922,0.007937176000268664,0
112800,0.49958529799914686,0.008007688000361668,0
112900,0.43256208800085005,0.007772696000756696,0
113000,0.4547861920000287,0.008495761001540814,0
113100,0.49848838800244266,0.007794772001943784,0
113200,0.5263254780002171,0.007867930999054806,0
113300,0.4289134370010288,0.007818942998710554,0
113400,0.4753579489988624,0.007663524000236066,0
113500,0.5033367020005244,0.00843650000024354,0
113600,0.5392794079998566,0.009548972997436067,0
113700,0.43840503899991745,0.007741434998024488,0
113800,0.47708647300169105,0.007849564000935061,0
113900,0.4860561880013847,0.00863162200039369,0
114000,0.5170630639986484,0.008262078001280315,0
114100,0.44056957099746796,0.008294306000607321,0
114200,0.5067441049977788,0.00911173299755319,0
114300,0.4950777849990118,0.008447079002507962,0
114400,0.48007582900027046,0.008080673000222305,0
114500,0.4520876839997072,0.007847169999877224,0
114600,0.5068183059993316,0.009522585998638533,0
114700,0.48421868999867,0.008594456998253008,0
114800,0.49446281399650616,0.00845591899997089,0
114900,0.5008439650009677,0.008454800001345575,0
115000,0.5507912059983937,0.00803734199871542,0
115100,0.5036165909987176,0.008364245000848314,0
115200,0.5036040970007889,0.008759566000662744,0
115300,0.5029534229979618,0.0084484609978972,0
115400,0.7698154530007741,0.008082272001047386,0
115500,0.48391181500119274,0.010793722998641897,0
115600,0.4507011209971097,0.007995467000000644,0
115700,0.49965607300327974,0.00810378299865988,0
115800,0.5304625890021271,0.00802889300030074,0
115900,0.5313628270014306,0.007958727001096122,0
116000,0.4417970629983756,0.008099062000837876,0
116100,0.48915299700092874,0.007913110999652417,0
116200,0.5077818640020269,0.008369830997253302,0
116300,0.48538514699976076,0.007855802999984007,0
116400,0.439823704000446,0.007819522001227597,0
116500,0.5433915209978295,0.008204813999327598,0
116600,0.4926448869991873,0.007933860000775894,0
116700,0.48423066200120957,0.007921107000584016,0
116800,0.4513615010000649,0.008246905003034044,0
116900,0.5217110550001962,0.007924924000690226,0
117000,0.511941990997002,0.008340644999407232,0
117100,0.440417965000961,0.008164984999893932,0
117200,0.4676739679998718,0.00815857599809533,0
117300,0.536670473000413,0.007837922999897273,0
117400,0.4949890250027238,0.008118136996927205,0
117500,0.45430603600107133,0.0084531850006897,0
117600,0.4867948970022553,0.007899182000983274,0
117700,0.5202873970010842,0.008734970000659814,0
117800,0.4784400120006467,0.008229170998674817,0
117900,0.4495858410009532,0.008141235997754848,0
118000,0.5055316910002148,0.007932769996841671,0
118100,0.5113230310016661,0.008337182996910997,0
118200,0.45443624799736426,0.007960499999171589,0
118300,0.46973965399956796,0.007919097999547375,0
118400,0.4901947049984301,0.008043810998060508,0
118500,0.5229345519983326,0.008059683997998945,0
118600,0.4762045909992594,0.007709101999353152,0
118700,0.47032725399913033,0.008898921998479636,0
118800,0.5105499740020605,0.00783871800013003,0
118900,0.4928235669976857,0.00797977199908928,0
119000,0.4500405699982366,0.008081079002295155,0
119100,0.46428433999972185,0.00782611800241284,0
119200,0.5247000140007003,0.008048487001360627,0
119300,0.4945337640019716,0.008153728998877341,0
119400,0.45573390500067035,0.007955680001032306,0
119500,0.4829535529970599,0.007746746003249427,0
119600,0.5363192959994194,0.00863803000174812,0
119700,0.48734095599866123,0.00814806500056875,0
119800,0.4390364370010502,0.007850834997952916,0
119900,0.4892094710012316,0.00790291099838214,0
120000,0.49256710700137774,0.00804594100191025,0
120100,0.5097607390016492,0.007920513999124523,0
120200,0.4412678570006392,0.007923015997221228,0
120300,0.521424983999168,0.009538530997815542,0
120400,0.5015557740007353,0.007871413003158523,0
120500,0.4899065539975709,0.008191313001589151,0
120600,0.468354166001518,0.008042107998335268,0
120700,0.5271234959982394,0.007824688000255264,0
120800,0.4975445319978462,0.008054869998886716,0
120900,0.47454561699851183,0.008293398001114838,0
121000,0.48029101800057106,0.007906664999609347,0
121100,0.5124729140006821,0.008130119000270497,0
121200,0.522924091997993,0.0083818529965356,0
121300,0.46393225400242954,0.008015060997422552,0
121400,0.4867691589970491,0.008232019001297886,0
121500,0.5010044800001197,0.008895224000298185,0
